,subject,spam
2095,"['new', 'google', 'news']",0
2096,"['re', 'xcomma', 'internet', 'radio', 'xhyphen', 'example', 'from', 'a', 'college', 'station']",0
2097,['googlecooking'],0
2098,"['re', 'xcomma', 'ringing', 'bell', 'on', 'other', 'computer']",0
2099,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2100,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'rpm', 'dependencies']",0
2101,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2102,"['re', 'xcomma', 'the', 'risks', 'of', 'client', 'systems', 'writing', 'to', 'server', 'registry']",0
2103,"['xlsquareb', 'satalk', 'xrsquareb', 'test', 'spam']",0
2104,"['man', 'dies', 'as', 'whale', 'lands', 'on', 'boat']",0
2105,"['re', 'xcomma', 'xquote', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'ouch', 'xdot', 'xdot', 'xdot', 'xdot', 'xquote', 'xlbracket', 'was', 're', 'xcomma', 'my', 'brain', 'hurts', 'xrbracket']",0
2106,"['haunted', 'mansion', 'movie', 'inches', 'forward']",0
2107,"['re', 'xcomma', 'thanks', 'for', 'the', 'gamix', 'source', 'rpms', 'xclaim', 'xlsquareb', 'alsa', 'stuff', 'xrsquareb']",0
2108,"['re', 'xcomma', 'whitelisting', 'xlbracket', 're', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'sa', 'in', 'the', 'news', 'xrbracket']",0
2109,"['a', 'man', 'xcomma', 'a', 'can', 'xcomma', 'and', 'a', 'plan', 'xdot', 'recipes', 'for', 'loser', 'single', 'guys']",0
2110,"['a', 'productive', 'thread']",0
2111,"['re', 'xcomma', 'http', 'xcomma', 'xslash', 'xslash', 'apt', 'xdot', 'nixia', 'xdot', 'no', 'xslash']",0
2112,"['re', 'xcomma', 'secure', 'sofware', 'key']",0
2113,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
2114,"['arrrghhh', 'had', 'gpg', 'working', 'xcomma', 'now', 'it', 'doesnt', 'xdot']",0
2115,"['seeing', 'is', 'believing']",0
2116,"['re', 'xcomma', 'entrepreneurs']",0
2117,"['re', 'xcomma', 'the', 'case', 'for', 'spam']",0
2118,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'meaningful', 'sentences']",0
2119,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
2120,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
2121,"['nytimes', 'xdot', 'com', 'article', 'xcomma', 'vast', 'detail', 'on', 'xexotic', 'collapse', 'may', 'be', 'sealed']",0
2122,"['clinton', 'xcomma', 'blair', 'the', 'man', 'to', 'trust']",0
2123,"['factories', 'go', 'flat', 'while', 'we', 'dither', 'over', 'the', 'euro']",0
2124,"['re', 'xcomma', 'mit', 'opencourseware']",0
2125,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'emigrate', 'to', 'russia', 'xquestionm', 'that', 'a', 'steppe', 'too', 'far']",0
2126,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'release', 'process', 'xcomma', 'mass', 'xhyphen', 'check', 'status', 'xcomma', 'folks', 'xquestionm']",0
2127,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'xdigit', 'xdot', 'xdigit', 'release', 'process', 'xcomma', 'mass', 'xhyphen', 'check', 'status', 'xcomma', 'folks', 'xquestionm']",0
2128,"['xlsquareb', 'irr', 'xrsquareb', 'klez', 'xcomma', 'the', 'virus', 'that', 'won', 'not', 'die']",0
2129,"['re', 'xcomma', 'headline', 'xhyphen', 'navel', 'gazing', 'wins', 'an', 'ig', 'nobel']",0
2130,"['leader', 'tells', 'tories', 'xcomma', 'stop', 'sniping']",0
2131,"['the', 'roacheteer', 'xquestionm', 'jonny', 'roachpack', 'xquestionm']",0
2132,"['xlsquareb', 'ilug', 'xrsquareb', 'connecting', 'at', 'xexotic', 'in', 'xexotic', 'xdot', 'xdigit', 'xlbracket', 'help', 'xclaim', 'xrbracket']",0
2133,"['re', 'xcomma', 'living', 'love', 'xhyphen', 'another', 'legacy', 'of', 'the', 'xdigit']",0
2134,"['re', 'xcomma', 'xquote', 'requires', 'xcomma', 'xquote', 'and', 'relational', 'operators']",0
2135,"['re', 'xcomma', 'xslash', 'home', 'xslash', 'dude']",0
2136,"['re', 'xcomma', 'http', 'xcomma', 'xslash', 'xslash', 'apt', 'xdot', 'nixia', 'xdot', 'no', 'xslash']",0
2137,"['xexotic', 'xslash', 's', 'through', 'mud']",0
2138,"['xdigit', 'reasons', 'to', 'pre', 'xhyphen', 'order', 'my', 'novel']",0
2139,"['re', 'xcomma', 'boycotting', 'yahoo']",0
2140,"['re', 'xcomma', 'boycotting', 'yahoo']",0
2141,"['re', 'xcomma', 'the', 'disappearing', 'alliance']",0
2142,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'phew', 'xclaim']",0
2143,"['ben', 'silverman', 'xcomma', 'the', 'publisher', 'of', 'dotcom', 'scoop', 'xcomma', 'says', 'the', 'rosen']",0
2144,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'it', 'august', 'xcomma', 'and', 'big', 'cats', 'are', 'on', 'the', 'prowl']",0
2145,"['medieval', 'powers', 'in', 'city', 'trial', 'of', 'strength']",0
2146,"['re', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot']",0
2147,"['delphi', 'questions', 'xcomma', 'a', 'new', 'xunderscore', 'joel', 'on', 'software', 'xunderscore', 'discussion', 'group', 'xdot']",0
2148,"['us', 'forces', 'israel', 'to', 'lift', 'siege', 'of', 'arafat']",0
2149,"['xlsquareb', 'same', 'thread', 'ish', 'xrsquareb', 'xlsquareb', 'ilug', 'xrsquareb', 'adsl', 'router', 'modem', 'combo']",0
2150,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'adsl', 'router', 'modem', 'combo']",0
2151,"['re', 'xcomma', 'boycotting', 'yahoo']",0
2152,"['re', 'xcomma', 'sorting']",0
2153,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'highest', 'xhyphen', 'scoring', 'false', 'positive']",0
2154,"['re', 'xcomma', 'ringing', 'bell', 'on', 'other', 'computer']",0
2155,"['re', 'xcomma', 'new', 'testing', 'packages']",0
2156,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'log', 'problem']",0
2157,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
2158,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'plumstead', 'panther', 'xhyphen', 'pictures', 'xclaim']",0
2159,"['re', 'xcomma', 'problems', 'with', 'xexotic', 'xhyphen', 'get', 'xhyphen', 'f', 'xexotic']",0
2160,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'drop', 'in', 'replacement', 'for', 'ingres', 'database', 'xquestionm']",0
2161,"['re', 'xcomma', 'encryption', 'approach', 'to', 'secure', 'web', 'applications']",0
2162,"['re', 'xcomma', 'the', 'case', 'for', 'spam']",0
2163,"['re', 'xcomma', 'mplayer']",0
2164,"['xlsquareb', 'scoop', 'xrsquareb', 'scoop', 'ms', 'word', 'xdot', 'doc', 'file', 'into', 'something', 'that', 'plucker', 'or', 'other', 'palm', 'app', 'can', 'display', 'xquestionm']",0
2165,['plan'],0
2166,"['re', 'xcomma', 'mplayer']",0
2167,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'spamassassin', 'xplus', 'xexotic']",0
2168,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'fw', 'xcomma', 'xlsquareb', 'event', 'notification', 'xrsquareb', 'uunet', 'north', 'american']",0
2169,"['xlsquareb', 'event', 'notification', 'xrsquareb', 'uunet', 'north', 'american', 'backbone', 'problems']",0
2170,"['xlsquareb', 'event', 'notification', 'xrsquareb', 'uunet', 'north', 'american', 'backbone', 'problems']",0
2171,"['re', 'xcomma', 'apple', 'sauced', 'xdot', 'xdot', 'xdot', 'again']",0
2172,"['re', 'xcomma', 'linking', 'message', 'xlsquareb', 'was', 'xcomma', 're', 'xcomma', 'patch', 'to', 'complete', 'a', 'change', 'xdot', 'xdot', 'xdot', 'xrsquareb']",0
2173,"['re', 'xcomma', 'gasp', 'xclaim']",0
2174,"['re', 'xcomma', 'xexotic']",0
2175,"['re', 'xcomma', 'dvd', 'xcomma', 'xcomma', 'rip', 'on', 'red', 'hat', 'xdigit', 'xdot', 'xdigit', 'xquestionm']",0
2176,"['documentum', 'acquires', 'e', 'xhyphen', 'room', 'xcomma', 'melding', 'content', 'xcomma', 'collaboration']",0
2177,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'sa', 'very', 'slow', 'xlbracket', 'hangs', 'xquestionm', 'xrbracket', 'on', 'this', 'message', 'xcomma', 'or', 'is', 'it', 'just', 'me', 'xquestionm']",0
2178,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'frog', 'fall', 'at', 'cheapside']",0
2179,"['re', 'xcomma', 'problems', 'with', 'apt', 'xslash', 'synaptic']",0
2180,"['e', 'xhyphen', 'textiles', 'come', 'into', 'style']",0
2181,"['curried', 'radiation', 'burns']",0
2182,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2183,"['re', 'xcomma', 'wifi', 'query']",0
2184,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'xexotic', 'decode', 'problem', 'xquestionm']",0
2185,"['re', 'xcomma', 'dylsexics', 'of', 'the', 'wrold', 'xcomma', 'untie', 'xclaim']",0
2186,"['bond', 'xhyphen', 'barbie']",0
2187,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
2188,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
2189,"['re', 'xcomma', 'please', 'help', 'a', 'newbie', 'compile', 'mplayer', 'xcomma', 'xhyphen', 'xrbracket']",0
2190,"['re', 'xcomma', 'activebuddy']",0
2191,"['re', 'xcomma', 'new', 'testing', 'packages']",0
2192,"['re', 'xcomma', 'cvs', 'report']",0
2193,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
2194,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'playboy', 'wants', 'to', 'go', 'out', 'with', 'a', 'bang']",0
2195,"['tech', 'major', 'decline']",0
2196,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
2197,"['re', 'xcomma', 'f', 'xhyphen', 'rpm', 'xrsquareb', 'python', 'xdigit', 'xdot', 'xdigit', 'site', 'libs', 'xquestionm']",0
2198,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 're', 'xcomma', 'megalithomania', 'unpissup']",0
2199,"['xlsquareb', 'zzzzteana', 'xrsquareb', 're', 'xcomma', 'megalithomania', 'unpissup']",0
2200,"['species', 'at', 'risk', 'of', 'extinction', 'growing']",0
2201,"['re', 'xcomma', 'working', 'my', 'xunderscore', 'xexotic']",0
2202,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'using', 'razor', 'with', 'maildrop']",0
2203,"['apple', 'xcomma', 'heinous', 'dvd', 'pirates']",0
2204,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
2205,"['re', 'xcomma', 'xexotic']",0
2206,"['bournemouth', 'blues']",0
2207,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
2208,"['re', 'xcomma', 'avast', 'there', 'matey']",0
2209,"['re', 'xcomma', 'slaughter', 'in', 'the', 'name', 'of', 'god']",0
2210,"['re', 'xcomma', 'exmh', 'xampersand', 'xampersand', 'speed']",0
2211,"['tags', 'reveal', 'if', 'frozen', 'food', 'is', 'rotten']",0
2212,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
2213,"['re', 'xcomma', 'activebuddy']",0
2214,"['xlsquareb', 'spambayes', 'xrsquareb', 'testing', 'results']",0
2215,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'connecting', 'at', 'xexotic', 'in', 'xexotic', 'xdot', 'xdigit', 'xlbracket', 'help', 'xclaim', 'xrbracket']",0
2216,"['re', 'xcomma', 'xlsquareb', 'void', 'xrsquareb', 'a', 'new', 'low', 'on', 'the', 'personals', 'tip', 'xdot', 'xdot', 'xdot']",0
2217,"['xlsquareb', 'spambayes', 'xrsquareb', 'hammie', 'xdot', 'py', 'vs', 'xdot', 'gbayes', 'xdot', 'py']",0
2218,"['re', 'xcomma', 'microsoft', 'buys', 'xdegress', 'xhyphen', 'more', 'of', 'a', 'xexotic', 'xslash', 'distributed', 'data', 'thing', 'xdot', 'xdot', 'xdot']",0
2219,"['new', 'ibooks', 'and', 'powerbooks']",0
2220,"['linux', 'software', 'raid', 'fun']",0
2221,"['man', 'tries', 'to', 'bungee', 'from', 'bridge', 'to', 'passing', 'cruise', 'ship', 'xcomma', 'bashes']",0
2222,"['re', 'xcomma', 'arrrghhh', 'had', 'gpg', 'working', 'xcomma', 'now', 'it', 'doesnt', 'xdot']",0
2223,"['our', 'dumb', 'pipeline']",0
2224,"['re', 'xcomma', 'recommended', 'viewing']",0
2225,"['advanced', 'css', 'lists']",0
2226,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'fw', 'xcomma', 'please', 'give', 'generously']",0
2227,"['please', 'give', 'generously']",0
2228,"['teach', 'a', 'man', 'to', 'fish']",0
2229,"['defending', 'unliked', 'speech', 're', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the']",0
2230,"['re', 'xcomma', 'anolther', 'sequence', 'related', 'traceback']",0
2231,"['xquote', 'kick', 'me', 'xquote']",0
2232,"['xlsquareb', 'satalk', 'xrsquareb', 'compile', 'error', 'under', 'digital', 'unix']",0
2233,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
2234,"['cast', 'not', 'the', 'first', 'stone']",0
2235,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'bug', 'xcomma', 'spamd', 'xhyphen', 'xhyphen', 'allowed', 'xhyphen', 'ips', 'xequal', 'xlsquareb', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'must', 'be', 'first', 'xrsquareb']",0
2236,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'spamassassin', 'build', 'process', 'makes', 'packaging']",0
2237,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'url', 'blacklist']",0
2238,"['osxcon', 'xcomma', 'development', 'lessons', 'from', 'bare', 'bones', 'software']",0
2239,"['re', 'xcomma', 'new', 'sequences', 'window']",0
2240,"['more', 'on', 'promiscuity', 'and', 'word', 'choice', 're', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was']",0
2241,"['process', 'music', 'xcomma', 'mekons']",0
2242,"['re', 'xcomma', 'lifegem']",0
2243,"['xlsquareb', 'sadev', 'xrsquareb', 'party', 'in', 'san', 'francisco', 'tonight']",0
2244,"['re', 'xcomma', 'sylpheed', 'xhyphen', 'claws']",0
2245,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'collision', 'of', 'hashes', 'xquestionm']",0
2246,"['re', 'xcomma', 'xlsquareb', 'scoop', 'xrsquareb', 'scoop', 'ms', 'word', 'xdot', 'doc', 'file', 'into', 'something', 'that', 'plucker', 'or', 'other', 'palm', 'app', 'can', 'display', 'xquestionm']",0
2247,"['mac', 'os', 'x', 'browsers']",0
2248,"['xquote', 'a', 'billion', 'here', 'xcomma', 'a', 'billion', 'there', 'xdot', 'xdot', 'xdot', 'xquote']",0
2249,"['polit', 'xhyphen', 'spam']",0
2250,"['re', 'xcomma', 'xlsquareb', 'iiu', 'xrsquareb', 'eircom', 'adsl', 'xexotic']",0
2251,"['xlsquareb', 'satalk', 'xrsquareb', 'is', 'dcc', 'for', 'real', 'xquestionm']",0
2252,"['re', 'xcomma', 'lifegem']",0
2253,"['re', 'xcomma', 'exmh', 'xampersand', 'xampersand', 'speed']",0
2254,"['xlsquareb', 'ilug', 'xrsquareb', 'xlsquareb', 'ot', 'xrsquareb', 'dell', 'machine', 'giving', 'me', 'hassle', 'xdot']",0
2255,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
2256,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
2257,"['re', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive']",0
2258,"['re', 'xcomma', 'our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
2259,"['re', 'xcomma', 'from', 'salon', 'xdot', 'com', 'xhyphen', 'forbidden', 'thoughts', 'about', 'xdigit', 'xslash', 'xdigit']",0
2260,"['xlsquareb', 'spambayes', 'xrsquareb', 'current', 'histograms']",0
2261,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'dracula', 'theme', 'park', 'could', 'be', 'switched', 'to', 'bucharest']",0
2262,"['twilight', 'zone']",0
2263,"['re', 'xcomma', 'comrade', 'communism', 'xlbracket', 'was', 're', 'xcomma', 'crony', 'capitalism', 'xlbracket', 'was', 're', 'xcomma', 'sed']",0
2264,"['re', 'xcomma', 'apt', 'repository', 'authentication', 'xcomma', 'it', 'time']",0
2265,"['false', 'teeth', 'to', 'fake', 'limbs', 'xcomma', 'crazy', 'things', 'left', 'behind', 'in', 'hotels']",0
2266,"['africa', 'deserts', 'are', 'in', 'xquote', 'spectacular', 'xquote', 'retreat']",0
2267,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'where', 'can', 'i', 'find', 'a', 'positif', 'mail', 'xlbracket', 'spam', 'xrbracket', 'for', 'test']",0
2268,"['re', 'xcomma', 'fw', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery']",0
2269,"['apt', 'problems']",0
2270,"['re', 'xcomma', 'insert', 'signature']",0
2271,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'telesp', 'xdot', 'net', 'xdot', 'br', 'xquestionm']",0
2272,"['man', 'leads', 'machine', 'in', 'chess', 'duel']",0
2273,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
2274,"['at', 'last', 'xcomma', 'i', 'have', 'an', 'excuse']",0
2275,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
2276,"['xlsquareb', 'ilug', 'xrsquareb', 'pctel', 'modules']",0
2277,"['xlsquareb', 'spambayes', 'xrsquareb', 'ditching', 'wordinfo']",0
2278,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
2279,"['pfi', 'hospital', 'xexotic', 'pay', 'bill', 'could', 'cost', 'nhs', 'billions']",0
2280,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2281,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'highest', 'xhyphen', 'scoring', 'false', 'positive']",0
2282,"['re', 'xcomma', 'whoa']",0
2283,"['internet', 'saturation', 'xlbracket', 'but', 'not', 'in', 'iceland', 'xrbracket']",0
2284,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
2285,"['patch', 'to', 'enable', 'xslash', 'disable', 'log']",0
2286,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
2287,"['re', 'xcomma', 'problem', 'with', 'an', 'rpm', 'xdot', 'xdot', 'xdot']",0
2288,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
2289,"['att', 'wireless', 'location', 'tracking']",0
2290,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
2291,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
2292,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
2293,"['xlsquareb', 'satalk', 'xrsquareb', 'reject', 'xcomma', 'blackhole', 'xcomma', 'or', 'fake', 'no', 'xhyphen', 'user', 'xquestionm']",0
2294,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'xlsquareb', 'ot', 'xrsquareb', 'spamassassin', 'figures', 'xdot', 'xdot', 'xdot']",0
2295,"['another', 'low', 'probability', 'event']",0
2296,"['re', 'xcomma', 'patent', 'on', 'tmda', 'xhyphen', 'like', 'system']",0
2297,"['webex', 'endeavors']",0
2298,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'sdk', 'xdigit', 'xdot', 'xdigit', 'xquestionm']",0
2299,"['re', 'xcomma', 'internet', 'saturation', 'xlbracket', 'but', 'not', 'in', 'iceland', 'xrbracket']",0
2300,"['xquote', 'rssflowersalignright', 'xquote', 'i', 'have', 'gotten', 'to', 'know', 'phil', 'ringalda', 'over', 'the']",0
2301,"['xexotic', 'goldman', 'fingered']",0
2302,"['fw', 'xcomma', 'wanna', 'buy', 'a', 'nuke', 'xquestionm']",0
2303,"['re', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery', 'from']",0
2304,"['re', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery', 'from']",0
2305,"['our', 'friends', 'the', 'palestinians', 'xcomma', 'our', 'servants', 'in', 'government', 'xdot']",0
2306,"['riaa', 'site', 'hacked', 'overnight']",0
2307,"['re', 'xcomma', 'avast', 'there', 'matey']",0
2308,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 't', 'satest', 'xdot', 'pm', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit']",0
2309,"['headline', 'xhyphen', 'navel', 'gazing', 'wins', 'an', 'ig', 'nobel']",0
2310,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2311,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'from', 'xcomma', 'and', 'to', 'xcomma', 'are', 'my', 'address']",0
2312,"['re', 'xcomma', 'prob', 'xdot', 'w', 'xslash', 'install', 'xslash', 'uninstall']",0
2313,"['britain', 'puts', 'records', 'execs', 'in', 'charge', 'of', 'copyright', 'enforcement']",0
2314,"['re', 'xcomma', 'adam', 'dont', 'job', 'for', 'no', 'one', 'xcomma', 'see', 'xdot']",0
2315,"['asynchronous', 'i', 'xslash', 'o', 'xlbracket', 'was', 're', 'xcomma', 'gasp', 'xclaim', 'xrbracket']",0
2316,"['re', 'xcomma', 'mplayer']",0
2317,"['roman', 'chariots', 'responsible', 'for', 'space', 'shuttle', 'design', 'constraints']",0
2318,"['re', 'xcomma', 'redhat', 'xdigit', 'xdot', 'xdigit', 'and', 'his', 'own', 'freetype']",0
2319,"['re', 'xcomma', 'exmh', 'xampersand', 'xampersand', 'speed']",0
2320,"['xlsquareb', 'satalk', 'xrsquareb', 'version', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'of', 'the', 'dcc', 'xlbracket', 'fwd', 'xrbracket']",0
2321,"['version', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'of', 'the', 'dcc']",0
2322,"['re', 'xcomma', 'rambus', 'xcomma', 'man']",0
2323,"['stupid', 'for', 'a', 'day']",0
2324,"['re', 'xcomma', 'apt', 'problems']",0
2325,"['xquote', 'requires', 'xcomma', 'xquote', 'and', 'relational', 'operators']",0
2326,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
2327,"['missing', 'fleet', 'week']",0
2328,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2329,"['re', 'xcomma', 'please', 'help', 'a', 'newbie', 'compile', 'mplayer', 'xcomma', 'xhyphen', 'xrbracket']",0
2330,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'xquote', 'put', 'this', 'in', 'your', 'stereo', 'and', 'smoke', 'it', 'xdot', 'xdot', 'xdot', 'xquote']",0
2331,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
2332,"['second', 'xhyphen', 'hand', 'sales', 'blamed', 'for', 'xexotic', 'comeback']",0
2333,"['re', 'xcomma', 'tech', 'major', 'decline']",0
2334,"['re', 'xcomma', 'xlsquareb', 'void', 'xrsquareb', 'a', 'new', 'low', 'on', 'the', 'personals', 'tip', 'xdot', 'xdot', 'xdot']",0
2335,"['cbs', 'xexotic', 'interview', 'w', 'xslash', 'bush', 'xampersand', 'reconstruction', 'of', 'his', 'peregrinations']",0
2336,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
2337,"['blair', 'challenge', 'to', 'ira']",0
2338,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 're', 'xcomma', 're', 'xcomma', 'some', 'startup', 'questions', 'xdot', 'xdot', 'xdot']",0
2339,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'permsgstatus', 'xdot', 'pm', 'error', 'xquestionm']",0
2340,"['history', 'of', 'the', 'tilde']",0
2341,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
